Date,Close,Open,High,Low,Volume
2021-10-25,41701.00,42760.60,42911.90,41701.00,54090000
2021-10-26,42609.20,41474.00,42609.20,41019.90,36280000
2021-10-27,43820.10,42609.20,43820.10,42609.20,37620000
2021-10-28,43895.80,43820.10,44047.20,43366.00,2850000
2021-10-29,43214.70,43895.80,43971.50,43214.70,31040000
2021-11-01,24001.10,24028.90,24140.40,23750.20,29210000
2021-11-03,25868.70,25590.00,26008.10,25534.20,27320000
2021-11-05,34566.00,35290.80,35290.80,34566.00,51890000
2021-11-06,40187.40,39430.50,40263.00,39052.10,37740000
2021-11-08,37046.50,37689.80,37689.80,37046.50,28460000
2021-11-10,43290.30,42457.80,43366.00,42155.10,33210000
2021-11-11,40868.50,41625.30,41852.40,40565.80,70580000
2021-11-15,40565.80,41246.90,41322.60,40338.70,39840000
2021-11-16,39354.90,40338.70,40565.80,39354.90,51710000
2021-11-17,38900.80,39354.90,39808.90,38900.80,390000
2021-11-18,37803.40,38900.80,38900.80,37538.50,76190000
2021-11-19,36327.60,37538.50,37614.20,36251.90,63010000
2021-11-22,36819.50,36478.90,37235.70,36327.60,29420000
2021-11-23,37500.60,37008.70,37689.80,36781.60,20340000
2021-11-24,36819.50,37462.80,37614.20,36706.00,35260000
2021-11-25,37273.60,36857.30,37349.30,36857.30,28290000
2021-11-26,37122.20,37311.40,37803.40,37084.40,34750000
2021-11-29,36630.30,36478.90,37008.70,36478.90,28340000
2021-11-30,37046.50,37046.50,37803.40,36706.00,28830000
2021-12-01,25032.50,24084.70,25032.50,23917.40,39910000
2021-12-03,25896.60,25980.20,25980.20,25757.20,21330000
2021-12-04,28544.80,27820.10,28712.10,27736.40,4740000
2021-12-05,34956.30,34343.00,34956.30,34175.70,51450000
2021-12-07,34019.20,35343.70,35495.00,33300.30,98150000
2021-12-08,36630.30,37008.70,37084.40,36630.30,28010000
2021-12-10,43139.00,43366.00,43593.10,42987.60,23540000
2021-12-11,41322.60,40792.80,41474.00,40717.10,2710000
2021-12-13,35230.20,35230.20,35684.30,35041.00,1860000
2021-12-14,36100.50,35230.20,37160.10,34965.30,46380000
2021-12-15,36176.20,36327.60,36781.60,36100.50,11760000
2021-12-16,35949.10,36403.20,36403.20,35797.80,14340000
2021-12-17,35343.70,35835.60,35987.00,35268.00,28620000
2021-12-20,35495.00,35343.70,35835.60,35192.30,12980000
2021-12-21,34889.60,35495.00,35532.90,34889.60,22220000
2021-12-22,34132.80,35041.00,35192.30,34132.80,32070000
2021-12-23,34019.20,34132.80,34132.80,33375.90,34680000
2021-12-24,34851.70,34284.10,35305.80,34246.30,24920000
2021-12-27,34738.20,35230.20,35268.00,34473.30,13880000
2021-12-28,34662.50,34738.20,35343.70,34511.20,16060000
2021-12-29,34662.50,34662.50,35041.00,34435.50,19650000
2021-12-30,34586.90,35041.00,35041.00,34586.90,13370000
2021-12-31,35116.60,34813.90,35305.80,34700.40,17920000
2022-01-03,35495.00,36100.50,36403.20,35457.20,30390000
2022-01-04,34586.90,34057.10,34813.90,33678.70,25610000
2022-01-06,25996.90,26110.40,26337.50,25580.70,28140000
2022-01-07,22400.00,22300.00,22600.00,21550.00,1520000
2022-01-08,22800.00,21700.00,22850.00,21600.00,38140000
2022-01-11,15000.00,15750.00,16000.00,14800.00,81550000
2022-01-12,18200.00,18750.00,19650.00,18000.00,66590000
2022-01-13,35343.70,35041.00,35797.80,34965.30,32490000
2022-01-14,35003.10,35192.30,35457.20,34965.30,10270000
2022-01-17,33830.00,35003.10,35192.30,33830.00,28160000
2022-01-18,33300.30,33678.70,34246.30,32543.40,27870000
2022-01-19,32921.80,33603.00,33716.50,32884.00,23020000
2022-01-20,33300.30,33148.90,33451.60,32770.50,19070000
2022-01-21,32770.50,33300.30,33640.80,32619.10,21160000
2022-01-24,30802.70,32619.10,32694.80,30802.70,38250000
2022-01-25,32732.60,30651.40,32770.50,30424.30,23250000
2022-01-26,32884.00,32921.80,33640.80,32884.00,19770000
2022-01-27,31900.10,32694.80,32921.80,31786.60,19110000
2022-01-28,31938.00,31975.80,32392.10,31559.60,19420000
2022-02-03,35495.00,35570.70,35835.60,35268.00,25860000
2022-02-06,25088.70,25732.00,25959.10,25013.00,32990000
2022-02-08,22900.00,22900.00,23150.00,22700.00,27730000
2022-02-11,15350.00,15000.00,15700.00,15000.00,40120000
2022-02-12,19450.00,18000.00,19450.00,17800.00,45680000
2022-02-14,34965.30,35192.30,35949.10,34927.40,23720000
2022-02-15,34813.90,34965.30,35230.20,34359.80,20230000
2022-02-16,34813.90,34889.60,35192.30,34511.20,12160000
2022-02-17,35192.30,34813.90,35381.50,34813.90,14760000
2022-02-18,35608.60,34965.30,36062.70,34851.70,27790000
2022-02-21,35305.80,35646.40,35949.10,35230.20,15830000
2022-02-22,35116.60,35041.00,35268.00,34586.90,22970000
2022-02-23,35343.70,35305.80,35722.10,35003.10,16880000
2022-02-24,34813.90,35381.50,35457.20,34132.80,29180000
2022-02-25,34738.20,34889.60,35078.80,34738.20,16610000
2022-02-28,35722.10,34851.70,36176.20,34851.70,45760000
2022-03-03,37916.90,36024.80,37916.90,35797.80,99110000
2022-03-06,25277.90,25202.20,25732.00,25164.40,19120000
2022-03-08,23750.00,22700.00,23850.00,22600.00,58850000
2022-03-10,19750.00,21200.00,21200.00,19750.00,33570000
2022-03-11,15200.00,15250.00,15450.00,15100.00,20630000
2022-03-14,34662.50,35797.80,36478.90,34662.50,440000
2022-03-15,34927.40,34776.10,35343.70,34397.70,27120000
2022-03-16,34965.30,35495.00,35684.30,34965.30,14840000
2022-03-17,34776.10,35268.00,35343.70,34738.20,19450000
2022-03-18,35192.30,34965.30,35457.20,34851.70,23050000
2022-03-21,35457.20,35343.70,35722.10,35116.60,25110000
2022-03-22,35495.00,35495.00,35532.90,35041.00,29860000
2022-03-23,35419.40,35722.10,35911.30,35419.40,22480000
2022-03-24,35116.60,35570.70,35570.70,35078.80,19410000
2022-03-25,35116.60,35230.20,35532.90,34965.30,17480000
2022-03-28,34738.20,34889.60,35457.20,34662.50,25360000
2022-03-29,34700.40,34965.30,35003.10,34662.50,16880000
2022-03-30,34435.50,34662.50,35116.60,34359.80,20440000
2022-03-31,34132.80,34549.00,34776.10,33905.70,24560000
2022-04-01,35381.50,35419.40,35722.10,35268.00,26130000
2022-04-03,37689.80,38598.00,38825.10,37689.80,43390000
2022-04-04,34700.40,34813.90,35041.00,34624.70,1580000
2022-04-05,31786.60,32770.50,32770.50,31786.60,19370000
2022-04-07,22000.00,22650.00,22650.00,22000.00,12440000
2022-04-08,23650.00,23900.00,23950.00,23500.00,30030000
2022-04-10,18850.00,20100.00,20250.00,18650.00,30510000
2022-04-11,14650.00,15000.00,15150.00,14500.00,43890000
2022-04-13,34208.40,34284.10,34397.70,33830.00,16530000
2022-04-14,33981.40,34284.10,34473.30,33981.40,15650000
2022-04-15,33451.60,33981.40,34057.10,33413.80,23890000
2022-04-18,32278.50,33338.10,33716.50,32278.50,30140000
2022-04-19,32770.50,32543.40,33224.60,32467.80,24770000
2022-04-20,32694.80,32921.80,33300.30,32619.10,17210000
2022-04-21,32808.30,32543.40,33375.90,31862.30,23160000
2022-04-22,33148.90,33300.30,33338.10,32051.50,16510000
2022-04-25,30840.60,33148.90,33148.90,30840.60,37770000
2022-04-26,31181.20,30386.50,31332.50,29970.20,30260000
2022-04-27,32165.00,31181.20,32467.80,31105.50,24410000
2022-04-28,32619.10,32165.00,32884.00,32165.00,1770000
2022-04-29,32770.50,32467.80,32846.20,32429.90,16050000
2022-05-01,35419.40,35495.00,35835.60,35419.40,24390000
2022-05-04,34889.60,34813.90,35116.60,34776.10,15760000
2022-05-05,31824.50,32240.70,32240.70,31408.20,17960000
2022-05-07,21900.00,22100.00,22350.00,21750.00,15090000
2022-05-08,23300.00,23400.00,23650.00,23150.00,42520000
2022-05-09,23900.00,23050.00,24100.00,23050.00,26280000
2022-05-10,19200.00,19200.00,19350.00,18850.00,25320000
2022-05-12,20000.00,19800.00,20400.00,19500.00,46510000
2022-05-13,27170.00,28872.80,29175.60,27056.50,5590000
2022-05-16,27472.70,28040.30,28380.90,27472.70,38210000
2022-05-17,28910.70,27397.00,28910.70,27245.70,30440000
2022-05-18,28910.70,29062.00,29289.10,28645.80,2090000
2022-05-19,28683.60,28229.50,28835.00,27889.00,20850000
2022-05-20,28494.40,28532.30,28607.90,28191.70,18110000
2022-05-23,27813.30,28721.50,28910.70,27472.70,13230000
2022-05-24,26413.20,27813.30,28002.50,25883.40,54860000
2022-05-25,26072.60,26110.40,26451.00,25013.00,51240000
2022-05-26,26488.80,26488.80,26942.90,26148.30,21090000
2022-05-27,26829.40,26488.80,27170.00,26337.50,22870000
2022-05-30,26829.40,26867.30,27132.10,26715.90,19570000
2022-05-31,26261.80,26753.70,26753.70,26110.40,24490000
2022-06-01,34889.60,35192.30,35343.70,34889.60,22320000
2022-06-04,35759.90,34813.90,36289.70,34813.90,38620000
2022-06-05,31635.20,31332.50,32543.40,31332.50,19510000
2022-06-06,25202.20,25845.50,25921.20,25050.90,2310000
2022-06-07,21450.00,21700.00,22250.00,21300.00,18230000
2022-06-09,23550.00,24000.00,24200.00,23550.00,15330000
2022-06-10,18000.00,19300.00,19300.00,18000.00,37460000
2022-06-12,18600.00,19900.00,19950.00,18600.00,62780000
2022-06-13,24067.00,24975.20,25353.60,23991.30,27610000
2022-06-14,22931.80,23840.00,23877.80,22856.10,36970000
2022-06-15,22250.60,22780.40,23385.90,21834.40,37310000
2022-06-16,23461.50,22818.20,23726.40,22629.00,4340000
2022-06-17,23200.00,23450.00,23500.00,21950.00,30240000
2022-06-20,21600.00,22750.00,23000.00,21600.00,37270000
2022-06-21,20800.00,21350.00,21500.00,20500.00,39940000
2022-06-22,21500.00,20850.00,22000.00,20850.00,21440000
2022-06-23,21800.00,21500.00,21850.00,21500.00,6930000
2022-06-24,21800.00,21850.00,22500.00,21700.00,12830000
2022-06-27,22900.00,22000.00,22900.00,21350.00,20740000
2022-06-28,22500.00,22850.00,22850.00,22250.00,17840000
2022-06-29,22750.00,22300.00,23150.00,22100.00,20190000
2022-06-30,22300.00,22900.00,23400.00,22300.00,19950000
2022-07-01,34662.50,34889.60,34965.30,34549.00,21240000
2022-07-02,32581.30,32392.10,33073.20,31635.20,21590000
2022-07-03,38673.70,37992.60,39733.30,37841.20,49990000
2022-07-04,35230.20,35949.10,36024.80,35230.20,18870000
2022-07-06,25126.60,25202.20,25391.40,24710.30,25190000
2022-07-07,21750.00,21450.00,21750.00,21400.00,10830000
2022-07-09,23000.00,23550.00,23800.00,23000.00,25030000
2022-07-10,17600.00,17650.00,17800.00,17050.00,36470000
2022-07-11,13700.00,14550.00,14800.00,13700.00,38260000
2022-07-12,18250.00,18000.00,19150.00,17700.00,34620000
2022-07-13,22300.00,22200.00,22800.00,22150.00,17860000
2022-07-14,22200.00,22200.00,22400.00,22100.00,12520000
2022-07-15,23200.00,22350.00,23500.00,22350.00,4770000
2022-07-18,22600.00,23200.00,23300.00,22500.00,19930000
2022-07-19,22150.00,22500.00,22600.00,22100.00,16280000
2022-07-20,22350.00,22350.00,22750.00,22300.00,16890000
2022-07-21,22700.00,22350.00,23000.00,22300.00,23040000
2022-07-22,22200.00,22700.00,22800.00,22200.00,16640000
2022-07-25,21900.00,22200.00,22300.00,21800.00,20720000
2022-07-26,21650.00,21800.00,22000.00,21600.00,26380000
2022-07-27,21250.00,21450.00,21500.00,21050.00,2860000
2022-07-28,21400.00,21500.00,21700.00,21250.00,23510000
2022-07-29,21500.00,21600.00,21950.00,21500.00,20590000
2022-08-02,34473.30,32543.40,34473.30,32543.40,34490000
2022-08-03,37425.00,38295.30,38749.40,37425.00,52660000
2022-08-04,35116.60,35381.50,35608.60,35078.80,17860000
2022-08-06,24899.50,25202.20,25315.80,24786.00,32290000
2022-08-07,22450.00,22000.00,22550.00,22000.00,1950000
2022-08-08,23600.00,23400.00,23900.00,23300.00,30370000
2022-08-09,23100.00,23200.00,23450.00,22900.00,20370000
2022-08-11,13150.00,13100.00,13700.00,13000.00,46270000
2022-08-12,18900.00,18900.00,19350.00,18500.00,29940000
2022-08-15,24000.00,24100.00,24200.00,23800.00,31510000
2022-08-16,24550.00,24000.00,24700.00,24000.00,65490000
2022-08-17,24300.00,24600.00,24650.00,24150.00,27440000
2022-08-18,24150.00,24100.00,24350.00,24050.00,23220000
2022-08-19,23750.00,24100.00,24250.00,23650.00,31460000
2022-08-22,23350.00,23650.00,23750.00,23150.00,2380000
2022-08-23,23650.00,23100.00,23650.00,23100.00,16690000
2022-08-24,23500.00,23650.00,23750.00,23500.00,12130000
2022-08-25,23850.00,23750.00,24050.00,23600.00,18260000
2022-08-26,23500.00,24000.00,24000.00,23500.00,16470000
2022-08-29,23000.00,23050.00,23250.00,22650.00,32470000
2022-08-30,23050.00,23100.00,23300.00,22950.00,15310000
2022-08-31,23000.00,23000.00,23150.00,22750.00,14980000
2022-09-02,35797.80,34662.50,36554.60,34586.90,52390000
2022-09-03,37727.70,37841.20,38068.30,36970.90,45210000
2022-09-05,30235.10,31408.20,31710.90,30235.10,34170000
2022-09-06,25580.70,24899.50,26148.30,24786.00,35070000
2022-09-08,24100.00,23900.00,24300.00,23650.00,48220000
2022-09-09,23800.00,23350.00,23800.00,23100.00,26050000
2022-09-11,13000.00,13200.00,13600.00,12950.00,32790000
2022-09-12,19200.00,18900.00,19450.00,18500.00,34550000
2022-09-13,23700.00,23750.00,24000.00,23500.00,14680000
2022-09-14,23700.00,23250.00,23800.00,23250.00,27030000
2022-09-15,23600.00,23900.00,23900.00,23450.00,13730000
2022-09-16,23000.00,23400.00,23600.00,23000.00,27510000
2022-09-19,22650.00,23100.00,23250.00,22450.00,27480000
2022-09-20,23000.00,22800.00,23000.00,22600.00,11510000
2022-09-21,22900.00,22900.00,22950.00,22700.00,9920000
2022-09-22,23000.00,22700.00,23100.00,22650.00,11590000
2022-09-23,22700.00,23050.00,23200.00,22700.00,14590000
2022-09-26,22400.00,22450.00,22600.00,21850.00,25880000
2022-09-27,22400.00,22450.00,22500.00,22100.00,9010000
2022-09-28,21800.00,22200.00,22450.00,21600.00,14070000
2022-09-29,21650.00,22150.00,22300.00,21650.00,10330000
2022-09-30,21200.00,21500.00,21650.00,20700.00,23370000
2022-10-01,34549.00,34700.40,35305.80,34435.50,22720000
2022-10-02,35570.70,35873.50,36251.90,35343.70,30680000
2022-10-03,37197.90,37841.20,37916.90,37160.10,34880000
2022-10-05,31105.50,29894.60,31105.50,29289.10,25270000
2022-10-06,25429.30,25580.70,25921.20,25429.30,19740000
2022-10-08,23800.00,24000.00,24400.00,23800.00,30120000
2022-10-10,18350.00,17300.00,18600.00,17200.00,25060000
2022-10-11,12100.00,12700.00,12800.00,12100.00,79750000
2022-10-13,19500.00,18800.00,19600.00,18550.00,2420000
2022-10-14,19450.00,19750.00,19900.00,19300.00,22590000
2022-10-17,19250.00,19250.00,19350.00,18900.00,17060000
2022-10-18,18850.00,19500.00,19700.00,18700.00,24390000
2022-10-19,18400.00,18850.00,18850.00,18350.00,20240000
2022-10-20,18100.00,18350.00,18600.00,18050.00,26030000
2022-10-21,16900.00,18300.00,18300.00,16900.00,45160000
2022-10-24,16400.00,17000.00,17050.00,16200.00,27970000
2022-10-25,17100.00,16400.00,17500.00,16050.00,31110000
2022-10-26,16900.00,17000.00,17400.00,16850.00,11240000
2022-10-27,17400.00,16950.00,17600.00,16900.00,21370000
2022-10-28,16800.00,17400.00,17650.00,16800.00,3120000
2022-10-31,15650.00,15650.00,16000.00,15650.00,6630000
2022-11-01,34132.80,34851.70,34851.70,34132.80,16590000
2022-11-02,35684.30,35268.00,35949.10,35041.00,22550000
2022-11-03,36024.80,37235.70,37311.40,35457.20,57640000
2022-11-05,30764.90,31029.80,31256.80,30689.20,12430000
2022-11-07,22050.00,22400.00,22650.00,21950.00,12480000
2022-11-08,23400.00,24050.00,24150.00,23300.00,34350000
2022-11-10,17500.00,18400.00,18400.00,17350.00,26450000
2022-11-11,12300.00,12300.00,12650.00,12000.00,60720000
2022-11-14,12200.00,12150.00,12450.00,11850.00,60270000
2022-11-15,12500.00,12000.00,12550.00,12000.00,40420000
2022-11-16,13350.00,12300.00,13350.00,11800.00,3490000
2022-11-17,14250.00,13900.00,14250.00,13800.00,21510000
2022-11-18,15100.00,14600.00,15200.00,14250.00,99660000
2022-11-21,14950.00,15200.00,15250.00,14750.00,3160000
2022-11-22,14800.00,14650.00,15450.00,14450.00,43250000
2022-11-23,13800.00,14700.00,14850.00,13800.00,3030000
2022-11-24,14350.00,13700.00,14400.00,13600.00,31120000
2022-11-25,15300.00,14600.00,15300.00,14350.00,26530000
2022-11-28,16350.00,15600.00,16350.00,15600.00,58840000
2022-11-29,17400.00,16600.00,17450.00,16350.00,64310000
2022-11-30,18400.00,17550.00,18400.00,17200.00,57720000
2022-12-01,34965.30,34208.40,35003.10,34170.60,19090000
2022-12-04,34132.80,35192.30,35192.30,34094.90,2370000
2022-12-05,28948.50,30727.10,30764.90,28948.50,32830000
2022-12-07,22300.00,22050.00,22500.00,21950.00,12150000
2022-12-08,23950.00,23300.00,24050.00,23250.00,3380000
2022-12-09,23800.00,23900.00,24300.00,23800.00,26170000
2022-12-10,18700.00,17800.00,18700.00,17500.00,290000
2022-12-12,18600.00,19200.00,19550.00,18600.00,35830000
2022-12-13,19000.00,18600.00,19000.00,18250.00,24340000
2022-12-14,19200.00,19350.00,19600.00,19000.00,34290000
2022-12-15,19350.00,19100.00,19650.00,19100.00,20980000
2022-12-16,20400.00,19200.00,20450.00,18950.00,55380000
2022-12-19,20000.00,20600.00,21250.00,20000.00,48040000
2022-12-20,19000.00,19800.00,20100.00,18750.00,45550000
2022-12-21,18900.00,19400.00,19450.00,18100.00,2770000
2022-12-22,18900.00,19100.00,19600.00,18700.00,18970000
2022-12-23,18350.00,18850.00,18900.00,18100.00,24810000
2022-12-26,17100.00,18300.00,18300.00,17100.00,31370000
2022-12-27,18250.00,17100.00,18250.00,17100.00,23660000
2022-12-28,18200.00,18400.00,18500.00,17950.00,14310000
2022-12-29,18000.00,18300.00,18500.00,17850.00,17420000
2022-12-30,18000.00,18100.00,18450.00,17900.00,14450000
2023-01-02,21100.00,22200.00,22650.00,21000.00,51910000
2023-01-03,20900.00,20000.00,20900.00,19800.00,18620000
2023-01-13,19950.00,20250.00,20350.00,19900.00,19170000
2023-01-16,20250.00,20000.00,20650.00,19950.00,22320000
2023-01-17,21650.00,20450.00,21650.00,20450.00,41580000
2023-01-18,21700.00,22000.00,22050.00,21550.00,25850000
2023-01-19,21150.00,21600.00,21850.00,20850.00,43940000
2023-01-27,21500.00,21000.00,21550.00,20850.00,26520000
2023-01-30,21750.00,21700.00,22200.00,21350.00,42340000
2023-01-31,22100.00,21900.00,22100.00,21700.00,28110000
2023-02-02,21300.00,21200.00,21700.00,21100.00,25390000
2023-02-03,20600.00,21000.00,21100.00,20600.00,8870000
2023-02-13,20200.00,20400.00,20400.00,19750.00,18740000
2023-02-14,20600.00,20300.00,20900.00,20250.00,17290000
2023-02-15,20800.00,20600.00,21050.00,20250.00,20080000
2023-02-16,21300.00,20950.00,21400.00,20600.00,23910000
2023-02-17,21000.00,21300.00,21350.00,21000.00,12290000
2023-02-20,21900.00,21000.00,21900.00,21000.00,24740000
2023-02-21,21600.00,22050.00,22300.00,21600.00,20640000
2023-02-22,21200.00,21400.00,22100.00,21200.00,32630000
2023-02-23,21500.00,21150.00,21500.00,20400.00,33590000
2023-02-24,20800.00,21500.00,21500.00,20650.00,1460000
2023-02-27,20100.00,20400.00,20550.00,19950.00,31320000
2023-02-28,20000.00,20450.00,20500.00,19900.00,15220000
2023-03-01,19250.00,18300.00,19250.00,18200.00,27990000
2023-03-02,21100.00,21450.00,21550.00,21000.00,20960000
2023-03-03,20350.00,20800.00,21100.00,20350.00,13610000
2023-03-13,21100.00,21050.00,21400.00,20900.00,20930000
2023-03-14,20300.00,21050.00,21100.00,20200.00,30870000
2023-03-15,21300.00,20800.00,21300.00,20600.00,26780000
2023-03-16,20850.00,21000.00,21100.00,20500.00,30250000
2023-03-17,20400.00,21050.00,21050.00,20400.00,33960000
2023-03-20,20000.00,20400.00,20600.00,20000.00,22990000
2023-03-21,20450.00,20200.00,20550.00,19850.00,19060000
2023-03-22,20300.00,20550.00,20600.00,20150.00,12860000
2023-03-23,20400.00,20200.00,20400.00,20050.00,10740000
2023-03-24,20400.00,20450.00,20500.00,20300.00,13690000
2023-03-27,20800.00,20400.00,20900.00,20350.00,20270000
2023-03-28,20700.00,20900.00,21000.00,20700.00,12330000
2023-03-29,20800.00,20700.00,21100.00,20700.00,17940000
2023-04-01,19400.00,19450.00,19800.00,19300.00,20230000
2023-05-01,19800.00,19400.00,20000.00,19150.00,2150000
2023-06-01,19400.00,19700.00,20100.00,19200.00,19630000
2023-06-02,21150.00,21100.00,21150.00,20550.00,22280000
2023-06-03,20400.00,20650.00,20850.00,20400.00,11370000
2023-07-02,19750.00,21150.00,21200.00,19700.00,43380000
2023-07-03,21100.00,20600.00,21350.00,20550.00,29320000
2023-08-02,20850.00,19750.00,21100.00,19750.00,33810000
2023-08-03,21200.00,20900.00,21200.00,20800.00,16160000
2023-09-01,19600.00,19800.00,20100.00,19500.00,16190000
2023-09-02,20600.00,21000.00,21250.00,20600.00,16340000
2023-09-03,21200.00,21200.00,21550.00,21200.00,23270000
2023-10-01,19800.00,19600.00,20100.00,19200.00,26850000
2023-10-02,20500.00,20700.00,20800.00,20150.00,15830000
2023-10-03,21300.00,21150.00,21450.00,21000.00,22460000
2023-11-01,20200.00,20000.00,20550.00,19900.00,25710000
2023-12-01,20050.00,20100.00,20250.00,19900.00,20170000
